location,category,parentCategory,state,lat,lon,dateString,month,year,dayOfWeek,dayOfWeekNum,hour,minute,temperature
"Atlanta, Georgia",Business and cultural attractions,Business & Tech,Georgia,33.7490987,-84.3901849,2018-03-10T17:23:09.000Z,3,2018,Saturday,5,12,23,10
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2018-03-10T16:45:39.000Z,3,2018,Saturday,5,11,45,10
Painted ladies,Landmarks and Monuments,Historical & Cultural,California,37.776199,-122.432755,2018-03-10T13:40:20.000Z,3,2018,Saturday,5,5,40,10
"Marble Canyon, Arizona",Natural attractions,Nature & Outdoors,Arizona,36.8155432,-111.6376612,2018-03-10T12:42:37.000Z,3,2018,Saturday,5,5,42,10
Zion National Park,Natural attractions,Nature & Outdoors,Utah,37.320774,-113.004847586525,2018-03-10T09:33:31.000Z,3,2018,Saturday,5,2,33,10
Zion National Park,Natural attractions,Nature & Outdoors,Utah,37.320774,-113.004847586525,2018-03-10T08:21:43.000Z,3,2018,Saturday,5,1,21,10
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-03-10T05:35:25.000Z,3,2018,Friday,4,22,35,9
"Beverly Hills, California",Luxury shopping and entertainment,Entertainment & Culture,California,34.0696501,-118.3963062,2018-03-10T04:16:45.000Z,3,2018,Friday,4,20,16,9
Fifth Avenue,Attractions,Tourist Attractions,Washington,48.0874949,-123.11398425,2018-03-09T23:23:19.000Z,3,2018,Friday,4,15,23,9
Brooklyn Bridge,Landmarks and Monuments,Historical & Cultural,New York,40.7010428,-73.9903534,2018-03-09T22:55:53.000Z,3,2018,Friday,4,17,55,9
"Tempe, Arizona",Urban Attractions,Urban & Downtown,Arizona,33.4255056,-111.9400125,2018-03-09T22:45:21.000Z,3,2018,Friday,4,15,45,9
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-03-09T22:37:54.000Z,3,2018,Friday,4,14,37,9
"Atlanta, Georgia",Business and cultural attractions,Business & Tech,Georgia,33.7490987,-84.3901849,2018-03-09T21:20:08.000Z,3,2018,Friday,4,16,20,9
Balboa Park,Natural attractions,Nature & Outdoors,California,37.72494875,-122.444804524152,2018-03-09T17:27:45.000Z,3,2018,Friday,4,9,27,9
Market Street (San Francisco),Urban Area,Urban & Downtown,California,37.7663455,-122.4305679,2018-03-09T16:40:09.000Z,3,2018,Friday,4,8,40,9
"Santa Barbara, California",Beach and relaxation,Beach & Waterfront,California,34.4221319,-119.7026673,2018-03-09T16:05:33.000Z,3,2018,Friday,4,8,5,9
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-03-09T14:54:47.000Z,3,2018,Friday,4,7,54,9
"Grand Canyon, Arizona, United States",Natural attractions,Nature & Outdoors,Arizona,36.0965604,-112.0984941,2018-03-09T14:16:23.000Z,3,2018,Friday,4,7,16,9
"Manhattan, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7896239,-73.9598939,2018-03-09T14:11:40.000Z,3,2018,Friday,4,9,11,9
"SoHo, Manhattan",Attractions,Tourist Attractions,New York,40.72288,-73.9987505,2018-03-09T12:53:18.000Z,3,2018,Friday,4,7,53,9
New York,Travel and Transit,Travel & Transit,New York,40.7127281,-74.0060152,2018-03-09T09:59:11.000Z,3,2018,Friday,4,4,59,9
Walt Disney World,Theme parks,Amusement & Theme Parks,Florida,28.4057598,-81.5834365,2018-03-09T09:00:52.000Z,3,2018,Friday,4,4,0,9
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2018-03-09T06:42:11.000Z,3,2018,Thursday,3,22,42,8
Pebble Beach 17 Mile Drive,Beaches,Beach & Waterfront,California,36.5745667,-121.9128342,2018-03-09T06:03:27.000Z,3,2018,Thursday,3,22,3,8
Kerry Park,Parks,Nature & Outdoors,Washington,47.62936405,-122.359895750382,2018-03-09T05:49:38.000Z,3,2018,Thursday,3,21,49,8
Lombard Street,Attractions,Tourist Attractions,California,37.802076,-122.4188091,2018-03-09T03:46:49.000Z,3,2018,Thursday,3,19,46,8
Empire State Building,Attractions,Tourist Attractions,New York,40.7484284,-73.9856546198733,2018-03-09T02:26:32.000Z,3,2018,Thursday,3,21,26,8
Empire State Building,Attractions,Tourist Attractions,New York,40.7484284,-73.9856546198733,2018-03-09T02:11:49.000Z,3,2018,Thursday,3,21,11,8
"Times Square, New York City",Attractions,Tourist Attractions,New York,40.75728055,-73.9858550354592,2018-03-09T00:38:02.000Z,3,2018,Thursday,3,19,38,8
Seven Magic Mountains,Attractions,Tourist Attractions,Nevada,35.8382914,-115.2708787,2018-03-09T00:14:08.000Z,3,2018,Thursday,3,16,14,8
Central Park,Parks and Gardens,Nature & Outdoors,New York,40.7838476,-73.9645715841571,2018-03-08T22:50:30.000Z,3,2018,Thursday,3,17,50,8
"Imperial Beach, California",Beaches,Beach & Waterfront,California,32.5839444,-117.1130849,2018-03-08T22:26:32.000Z,3,2018,Thursday,3,14,26,8
Twin Peaks (San Francisco),Scenic views and outdoors,Nature & Outdoors,California,37.75464,-122.44648,2018-03-08T21:55:10.000Z,3,2018,Thursday,3,13,55,8
"Charlotte, North Carolina",Urban Attractions,Urban & Downtown,North Carolina,35.2270869,-80.8431268,2018-03-08T21:27:43.000Z,3,2018,Thursday,3,16,27,8
North Avenue Beach,Beaches,Beach & Waterfront,Illinois,41.9128887,-87.6250252276273,2018-03-08T21:05:38.000Z,3,2018,Thursday,3,15,5,8
Delaware Memorial Bridge,Other,Miscellaneous,Delaware,39.6930714,-75.5301911,2018-03-08T20:11:01.000Z,3,2018,Thursday,3,15,11,8
Venice Beach L.A.,Beaches,Beach & Waterfront,Florida,27.1000553,-82.4575967,2018-03-08T18:56:20.000Z,3,2018,Thursday,3,13,56,8
"Morro Bay, California",Beaches,Beach & Waterfront,California,35.3658075,-120.8499013,2018-03-08T18:17:10.000Z,3,2018,Thursday,3,10,17,8
"Santa Cruz, California",Beaches,Beach & Waterfront,California,36.9749416,-122.0285259,2018-03-08T18:02:58.000Z,3,2018,Thursday,3,10,2,8
"Mount Major, New Hampshire",Natural attractions,Nature & Outdoors,New Hampshire,43.5136432,-71.2873203,2018-03-08T17:52:44.000Z,3,2018,Thursday,3,12,52,8
"Mariposa, California",Natural attractions,Nature & Outdoors,California,37.570148,-119.9036592,2018-03-08T16:30:08.000Z,3,2018,Thursday,3,8,30,8
"Blue Bell, Pennsylvania",Residential,Residential,Pennsylvania,40.152331,-75.266289,2018-03-01T03:03:46.000Z,2,2018,Wednesday,2,22,3,28
Fisherman's Wharf,Attractions,Tourist Attractions,California,36.60457485,-121.892642058383,2018-03-08T15:22:27.000Z,3,2018,Thursday,3,7,22,8
World Trade Center,Landmarks and Monuments,Historical & Cultural,New York,40.7118914,-74.0126129,2018-03-08T15:02:57.000Z,3,2018,Thursday,3,10,2,8
"Miami, Florida",Beach and nightlife,Beach & Waterfront,Florida,25.7742658,-80.1936589,2018-03-08T13:27:58.000Z,3,2018,Thursday,3,8,27,8
Lombard Street,Attractions,Tourist Attractions,California,37.802076,-122.4188091,2018-03-08T12:42:09.000Z,3,2018,Thursday,3,4,42,8
"Santa Monica, California",Beach and boardwalk,Beach & Waterfront,California,34.0250724,-118.4965129,2018-03-08T10:41:10.000Z,3,2018,Thursday,3,2,41,8
Rodeo Drive,Shopping,Shopping & Dining,California,34.0677566,-118.4014841,2018-03-08T08:27:35.000Z,3,2018,Thursday,3,0,27,8
Fisherman's Wharf,Attractions,Tourist Attractions,California,36.60457485,-121.892642058383,2018-03-08T07:57:22.000Z,3,2018,Wednesday,2,23,57,7
Venice Beach/Rose Ave,Beaches,Beach & Waterfront,Florida,27.1000553,-82.4575967,2018-03-08T07:29:05.000Z,3,2018,Thursday,3,2,29,8
"Morro Bay, California",Beaches,Beach & Waterfront,California,35.3658075,-120.8499013,2018-03-08T06:22:57.000Z,3,2018,Wednesday,2,22,22,7
Grand Canyon National Park,Natural attractions,Nature & Outdoors,Arizona,36.30785475,-112.292896037024,2018-03-08T04:59:00.000Z,3,2018,Wednesday,2,21,59,7
The Cheesecake Factory,Dining,Shopping & Dining,Arizona,33.6332898,-112.2361287,2018-03-08T03:56:22.000Z,3,2018,Wednesday,2,20,56,7
Fisherman's Wharf,Attractions,Tourist Attractions,California,36.60457485,-121.892642058383,2018-03-08T03:13:14.000Z,3,2018,Wednesday,2,19,13,7
"Dwight, Illinois",Residential,Residential,Illinois,41.0944767,-88.4250597,2018-03-08T01:12:21.000Z,3,2018,Wednesday,2,19,12,7
Madison Square Garden,Entertainment,Entertainment & Culture,New York,40.7505247,-73.9935502780078,2018-03-07T23:56:20.000Z,3,2018,Wednesday,2,18,56,7
Bryce Canyon National Park,Natural attractions,Nature & Outdoors,Utah,37.5707948,-112.185593911214,2018-03-07T21:17:55.000Z,3,2018,Wednesday,2,14,17,7
"South San Francisco, California",Urban Attractions,Urban & Downtown,California,37.6549493,-122.4081251,2018-03-07T20:17:56.000Z,3,2018,Wednesday,2,12,17,7
Potomac River,Natural attractions,Nature & Outdoors,Maryland,39.0820616,-77.4565157,2018-03-07T19:30:43.000Z,3,2018,Wednesday,2,14,30,7
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2018-03-07T17:56:40.000Z,3,2018,Wednesday,2,9,56,7
"Chicago, Illinois",Cultural attractions and landmarks,Entertainment & Culture,Illinois,41.8755616,-87.6244212,2018-03-07T17:12:40.000Z,3,2018,Wednesday,2,11,12,7
Santa Monica Pier,Beaches,Beach & Waterfront,California,34.0104863,-118.4960635,2018-03-07T16:48:21.000Z,3,2018,Wednesday,2,8,48,7
"Ben Franklin Bridge, Philadelphia.",Bridges,Landmarks,New Jersey,39.9537753,-75.1395256,2018-03-07T15:45:06.000Z,3,2018,Wednesday,2,10,45,7
Las Vegas Strip,Entertainment,Entertainment & Culture,Nevada,36.1054097,-115.1731491,2018-03-07T14:59:40.000Z,3,2018,Wednesday,2,6,59,7
"Atlanta, Georgia",Business and cultural attractions,Business & Tech,Georgia,33.7490987,-84.3901849,2018-03-07T14:06:35.000Z,3,2018,Wednesday,2,9,6,7
Rockefeller Center,Landmarks and Monuments,Historical & Cultural,New York,40.75925755,-73.9799568611638,2018-03-07T10:40:54.000Z,3,2018,Wednesday,2,5,40,7
"Key West, Florida",Beach and nightlife,Beach & Waterfront,Florida,24.5625566,-81.7724368,2018-03-07T08:06:33.000Z,3,2018,Wednesday,2,3,6,7
Santa Monica Pier,Beaches,Beach & Waterfront,California,34.0104863,-118.4960635,2018-03-07T07:33:40.000Z,3,2018,Tuesday,1,23,33,6
Cloud Gate,Art and Culture,Entertainment & Culture,Illinois,41.8826726,-87.6233146086873,2018-03-07T03:49:29.000Z,3,2018,Tuesday,1,21,49,6
"Grand Canyon Village, Arizona",Natural attractions,Nature & Outdoors,Arizona,36.0546108,-112.14039,2018-03-06T22:38:29.000Z,3,2018,Tuesday,1,15,38,6
Julia Pfeiffer Burns State Park,Natural attractions,Nature & Outdoors,California,36.16998345,-121.665388354615,2018-03-06T22:35:59.000Z,3,2018,Tuesday,1,14,35,6
"Newport Beach, California",Beach and luxury,Beach & Waterfront,California,33.6170092,-117.9294401,2018-03-06T20:20:30.000Z,3,2018,Tuesday,1,12,20,6
"Montgomery County, Maryland",Residential,Residential,Maryland,39.1406267,-77.2075612,2018-03-06T19:31:27.000Z,3,2018,Tuesday,1,14,31,6
"Union Square, San Francisco",Attractions,Tourist Attractions,California,37.7879363,-122.40751740318,2018-03-06T19:00:39.000Z,3,2018,Tuesday,1,11,0,6
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2018-03-06T18:32:29.000Z,3,2018,Tuesday,1,10,32,6
Valley of Fire State Park,Natural attractions,Nature & Outdoors,Nevada,36.4987691,-114.519418907281,2018-03-06T17:39:11.000Z,3,2018,Tuesday,1,9,39,6
"Miami Beach, Florida",Beach and nightlife,Beach & Waterfront,Florida,25.7929198,-80.1353006,2018-03-06T16:23:40.000Z,3,2018,Tuesday,1,11,23,6
"Las Vegas, Nevada",Casinos and entertainment,Entertainment & Culture,Nevada,36.1662859,-115.149225,2018-03-06T16:17:42.000Z,3,2018,Tuesday,1,8,17,6
Horseshoe Bend,Natural attractions,Nature & Outdoors,Arizona,36.880453,-111.5161335,2018-03-06T14:11:32.000Z,3,2018,Tuesday,1,7,11,6
The Library of Congress,Attractions,Tourist Attractions,Virginia,38.44201835,-77.9730693913369,2018-03-06T14:02:51.000Z,3,2018,Tuesday,1,9,2,6
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2018-03-06T08:39:31.000Z,3,2018,Tuesday,1,3,39,6
"Tampa, Florida",Urban Attractions,Urban & Downtown,Florida,27.9477595,-82.458444,2018-03-06T08:05:35.000Z,3,2018,Tuesday,1,3,5,6
Hollywood Walk of Fame,Attractions,Tourist Attractions,California,34.1016624,-118.3418479,2018-03-06T06:56:48.000Z,3,2018,Monday,0,22,56,5
"Chinatown, Philadelphia",Cultural attractions,Entertainment & Culture,Pennsylvania,39.9534461,-75.1546218,2018-03-06T03:53:38.000Z,3,2018,Monday,0,22,53,5
"Imperial Beach, California",Beaches,Beach & Waterfront,California,32.5839444,-117.1130849,2018-03-05T23:09:01.000Z,3,2018,Monday,0,15,9,5
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2018-03-05T22:34:08.000Z,3,2018,Monday,0,14,34,5
Rockefeller Center,Landmarks and Monuments,Historical & Cultural,New York,40.75925755,-73.9799568611638,2018-03-05T22:30:59.000Z,3,2018,Monday,0,17,30,5
"Philadelphia, Pennsylvania",Cultural attractions and landmarks,Entertainment & Culture,Pennsylvania,39.9527237,-75.1635262,2018-03-05T22:28:31.000Z,3,2018,Monday,0,17,28,5
"Dallas, Texas",Business and cultural attractions,Business & Tech,Texas,32.7762719,-96.7968559,2018-03-05T20:31:57.000Z,3,2018,Monday,0,14,31,5
Arlington National Cemetery,Historical,Historical & Cultural,Virginia,38.8785384,-77.0691117012097,2018-03-05T19:54:09.000Z,3,2018,Monday,0,14,54,5
"Rockville, Maryland",Residential,Residential,Maryland,39.0840054,-77.1527573,2018-03-05T19:23:29.000Z,3,2018,Monday,0,14,23,5
"Page, Arizona",Natural attractions,Nature & Outdoors,Arizona,36.9148305,-111.4572942,2018-03-05T19:02:46.000Z,3,2018,Monday,0,12,2,5
"Manhattan, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7896239,-73.9598939,2018-03-05T18:10:33.000Z,3,2018,Monday,0,13,10,5
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2018-03-05T17:43:40.000Z,3,2018,Monday,0,9,43,5
"Dallas, Texas",Business and cultural attractions,Business & Tech,Texas,32.7762719,-96.7968559,2018-03-05T15:58:07.000Z,3,2018,Monday,0,9,58,5
Texas,Travel and Transit,Travel & Transit,Texas,31.8160381,-99.5120986,2018-03-05T15:33:06.000Z,3,2018,Monday,0,9,33,5
The Library of Congress,Attractions,Tourist Attractions,Virginia,38.44201835,-77.9730693913369,2018-03-02T23:58:45.000Z,3,2018,Friday,4,18,58,2
"Port Jefferson, New York",Beaches,Beach & Waterfront,New York,40.9465118,-73.0691257,2018-02-21T20:39:51.000Z,2,2018,Wednesday,2,15,39,21
"Philadelphia, Pennsylvania",Cultural attractions and landmarks,Entertainment & Culture,Pennsylvania,39.9527237,-75.1635262,2018-03-05T11:59:28.000Z,3,2018,Monday,0,6,59,5
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-03-05T10:08:38.000Z,3,2018,Monday,0,2,8,5
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-03-05T08:15:58.000Z,3,2018,Monday,0,0,15,5
"Portland, Oregon",Cultural attractions and outdoors,Entertainment & Culture,Oregon,45.5202471,-122.6741949,2018-03-05T07:06:11.000Z,3,2018,Sunday,6,23,6,4
"Saint Augustine, Florida",Historical,Historical & Cultural,Florida,29.8946952,-81.3145395,2018-03-05T03:38:07.000Z,3,2018,Sunday,6,22,38,4
"Saint Augustine, Florida",Historical,Historical & Cultural,Florida,29.8946952,-81.3145395,2018-03-05T02:13:59.000Z,3,2018,Sunday,6,21,13,4
"Philadelphia, Pennsylvania",Cultural attractions and landmarks,Entertainment & Culture,Pennsylvania,39.9527237,-75.1635262,2018-03-05T00:17:48.000Z,3,2018,Sunday,6,19,17,4
Houston-Intercontinental Airport,Travel and Transit,Travel & Transit,Texas,29.9839236,-95.3322023535375,2018-03-05T00:16:47.000Z,3,2018,Sunday,6,18,16,4
Painted ladies,Landmarks and Monuments,Historical & Cultural,California,37.776199,-122.432755,2018-03-04T23:19:53.000Z,3,2018,Sunday,6,15,19,4
Death Valley National Park,Natural attractions,Nature & Outdoors,California,36.4914385,-117.102293607719,2018-03-04T19:01:08.000Z,3,2018,Sunday,6,11,1,4
Twin Peaks (San Francisco),Scenic views and outdoors,Nature & Outdoors,California,37.75464,-122.44648,2018-03-04T18:41:25.000Z,3,2018,Sunday,6,10,41,4
PIER 39,Attractions,Tourist Attractions,California,37.8097854,-122.4102658,2018-03-04T15:12:12.000Z,3,2018,Sunday,6,7,12,4
The Hollywood Roosevelt,Hotels and Resorts,Travel & Hospitality,Florida,26.024308,-80.1940143,2018-03-04T12:44:16.000Z,3,2018,Sunday,6,7,44,4
"Austin, Texas",Cultural attractions and nightlife,Entertainment & Culture,Texas,30.2711286,-97.7436995,2018-03-04T08:59:39.000Z,3,2018,Sunday,6,2,59,4
"Santa Monica, California",Beach and boardwalk,Beach & Waterfront,California,34.0250724,-118.4965129,2018-03-04T06:33:13.000Z,3,2018,Saturday,5,22,33,3
Santa Cruz Beach Boardwalk,Beach,Beach & Waterfront,California,36.96446835,-122.016019796789,2018-03-04T06:31:22.000Z,3,2018,Saturday,5,22,31,3
"Daytona Beach, Florida",Beaches,Beach & Waterfront,Florida,29.2108147,-81.0228331,2018-03-04T05:56:17.000Z,3,2018,Sunday,6,0,56,4
"Beverly Hills, California",Luxury shopping and entertainment,Entertainment & Culture,California,34.0696501,-118.3963062,2018-03-04T04:03:45.000Z,3,2018,Saturday,5,20,3,3
Golden Gate Bridge,Landmarks and Monuments,Historical & Cultural,California,37.8176155,-122.478312403719,2018-03-04T04:03:14.000Z,3,2018,Saturday,5,20,3,3
"Daytona Beach, Florida",Beaches,Beach & Waterfront,Florida,29.2108147,-81.0228331,2018-03-04T01:55:18.000Z,3,2018,Saturday,5,20,55,3
"Seattle, Washington",Cultural attractions and outdoors,Entertainment & Culture,Washington,47.6038321,-122.3300624,2018-03-03T23:18:59.000Z,3,2018,Saturday,5,15,18,3
"La Jolla, California",Beaches,Beach & Waterfront,California,32.83259,-117.2716839,2018-03-03T20:22:43.000Z,3,2018,Saturday,5,12,22,3
"Big Sur, California",Natural attractions,Nature & Outdoors,California,36.270241,-121.8074545,2018-03-03T19:02:31.000Z,3,2018,Saturday,5,11,2,3
"Los Angeles, California",Entertainment and cultural attractions,Entertainment & Culture,California,34.0536909,-118.2427666,2018-03-03T18:21:54.000Z,3,2018,Saturday,5,10,21,3
Brooklyn Bridge Park,Parks and Gardens,Nature & Outdoors,New York,40.69753125,-73.9987583356843,2018-03-03T18:01:56.000Z,3,2018,Saturday,5,13,1,3
"New York, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7127281,-74.0060152,2018-03-03T14:49:03.000Z,3,2018,Saturday,5,9,49,3
"Seattle, Washington",Cultural attractions and outdoors,Entertainment & Culture,Washington,47.6038321,-122.3300624,2018-03-03T08:54:18.000Z,3,2018,Saturday,5,0,54,3
Golden Gate Bridge,Landmarks and Monuments,Historical & Cultural,California,37.8176155,-122.478312403719,2018-03-03T06:54:28.000Z,3,2018,Friday,4,22,54,2
"San Francisco, California",Cultural attractions and landmarks,Entertainment & Culture,California,37.7792808,-122.4192363,2018-03-03T05:56:12.000Z,3,2018,Friday,4,21,56,2
The Cheesecake Factory,Dining,Shopping & Dining,Arizona,33.6332898,-112.2361287,2018-03-03T05:22:46.000Z,3,2018,Friday,4,22,22,2
PIER 39,Attractions,Tourist Attractions,California,37.8097854,-122.4102658,2018-03-03T03:02:38.000Z,3,2018,Friday,4,19,2,2
"Manhattan, New York",Cultural attractions and landmarks,Entertainment & Culture,New York,40.7896239,-73.9598939,2018-03-03T01:44:35.000Z,3,2018,Friday,4,20,44,2
